measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Croatia,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,338.55425192523,444.69203454095,237.77633275309998
DALYs (Disability-Adjusted Life Years),Slovenia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2010,125.58191581857,160.65820122028,93.62979796391
DALYs (Disability-Adjusted Life Years),Slovenia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2011,114.86990088053,148.0593318999,85.55563193639
DALYs (Disability-Adjusted Life Years),Slovenia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2012,110.6526389319,142.12499485665998,81.95630506472
DALYs (Disability-Adjusted Life Years),Slovenia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2013,104.37655783820999,134.89900915528,77.47780846683999
DALYs (Disability-Adjusted Life Years),Slovenia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2014,96.23633562274,124.11603250878001,70.29279359662
DALYs (Disability-Adjusted Life Years),Slovenia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2015,93.71504921196001,121.78370656164999,68.23477353103999
DALYs (Disability-Adjusted Life Years),Slovenia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2016,85.06685591547,109.91317989726001,63.555790358500005
DALYs (Disability-Adjusted Life Years),Slovenia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2017,74.99812516134,97.40787174385,55.291988074100004
DALYs (Disability-Adjusted Life Years),Slovenia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2018,66.7568775351,87.49596936083,47.98845181726
DALYs (Disability-Adjusted Life Years),Slovenia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2019,60.625493376799994,80.26545499163,43.09296459598
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2010,1641.66079563861,2022.6125178523398,1104.04804838202
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2011,1572.67844212268,1922.23307354014,1059.91684256862
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2012,1479.76701397303,1799.2861408057202,1008.83279073748
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2013,1405.5718156046898,1706.90956869641,979.17311209699
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2014,1406.98447008442,1702.81611390533,1003.8557393552699
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2015,1351.75353621254,1648.6846600898,987.1207470585199
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2016,1289.92922447148,1589.73970919788,961.85407258829
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2017,1234.66956188103,1541.39607219636,928.25483275427
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2018,1168.6433504423899,1466.94110190555,901.8527173935901
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2019,1100.72958783628,1401.81875854812,841.31319194661
DALYs (Disability-Adjusted Life Years),Poland,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2010,1533.9324770993499,1812.131295981,1205.61703248867
DALYs (Disability-Adjusted Life Years),Poland,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2011,1467.86068314628,1728.48637326627,1165.80692361439
DALYs (Disability-Adjusted Life Years),Poland,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2012,1417.37494734951,1668.7390847021502,1135.44803394272
DALYs (Disability-Adjusted Life Years),Poland,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2013,1335.32857957376,1574.8153067795,1083.7379115757399
DALYs (Disability-Adjusted Life Years),Poland,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2014,1226.8099348001601,1449.30263840961,1002.7188173733799
DALYs (Disability-Adjusted Life Years),Poland,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2015,1189.50515391129,1403.96334814978,972.34293198842
DALYs (Disability-Adjusted Life Years),Poland,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2016,1115.15754961721,1321.27048041149,909.46159214406
DALYs (Disability-Adjusted Life Years),Poland,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2017,1068.9478731054298,1276.30038055175,876.23591900187
DALYs (Disability-Adjusted Life Years),Poland,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2018,1032.52903747412,1239.67258667227,843.91147647898
DALYs (Disability-Adjusted Life Years),Poland,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2019,970.3178242843201,1172.67870864498,787.87795440749
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2010,86.33486815234,107.30598438815,65.80983980518
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2011,83.55284875878,103.08945400786999,63.866153859949996
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2012,81.48947587544,99.67029236811001,62.51890132264
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2013,79.66471926279,97.23676289362,61.63737110834
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2014,78.76406555379,96.48031019014,61.004062675499995
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2015,76.43298953855,93.88339044154999,59.23358100461
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2016,71.88045373712,88.05160066868,55.57092545688
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2017,67.16815134645,82.45823921047,51.95744624198
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2018,63.68328199396999,79.00521657029,48.97315791655
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2019,60.4536072043,75.57147457098,46.79469252816
DALYs (Disability-Adjusted Life Years),Bosnia and Herzegovina,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2010,1101.24028200589,1479.85489577708,514.68844959073
DALYs (Disability-Adjusted Life Years),Bosnia and Herzegovina,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2011,1108.5392055358,1466.35064380233,525.68498748385
DALYs (Disability-Adjusted Life Years),Bosnia and Herzegovina,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2012,1090.6551044001799,1426.83471939385,517.48365948555
DALYs (Disability-Adjusted Life Years),Bosnia and Herzegovina,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2013,1101.9398702392,1430.78817157903,524.24037085307
DALYs (Disability-Adjusted Life Years),Bosnia and Herzegovina,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2014,1104.94136160084,1424.4274291430202,552.69471216004
DALYs (Disability-Adjusted Life Years),Bosnia and Herzegovina,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2015,1132.50318517047,1451.13732239457,574.77866119642
DALYs (Disability-Adjusted Life Years),Bosnia and Herzegovina,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2016,1087.61215979037,1380.20592739432,553.49259774113
DALYs (Disability-Adjusted Life Years),Bosnia and Herzegovina,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2017,1032.81420246887,1308.49986191913,529.01750484713
DALYs (Disability-Adjusted Life Years),Bosnia and Herzegovina,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2018,979.21515772231,1235.05452238231,520.44524253337
DALYs (Disability-Adjusted Life Years),Bosnia and Herzegovina,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2019,978.2864569003799,1252.2096528244601,521.44021675262
DALYs (Disability-Adjusted Life Years),Serbia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2010,745.90930261426,965.3865386503,436.53651998527
DALYs (Disability-Adjusted Life Years),Serbia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2011,713.1429719617599,922.75446640775,410.73355880714
DALYs (Disability-Adjusted Life Years),Serbia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2012,683.09654071833,879.99840531605,393.32633492010996
DALYs (Disability-Adjusted Life Years),Serbia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2013,635.89689500285,817.2156663701901,370.12784190499
DALYs (Disability-Adjusted Life Years),Serbia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2014,610.42792392595,785.0564941424301,372.28677550883
DALYs (Disability-Adjusted Life Years),Serbia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2015,592.5581783064,770.41363233537,368.70793668263
DALYs (Disability-Adjusted Life Years),Serbia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2016,545.6770615275,709.89321331445,345.924572945
DALYs (Disability-Adjusted Life Years),Serbia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2017,510.03750409313994,663.76220377215,331.17376597463
DALYs (Disability-Adjusted Life Years),Serbia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2018,465.96736810403996,609.16497694893,307.88616524719
DALYs (Disability-Adjusted Life Years),Serbia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2019,449.29242673061,592.10019520168,299.99903298793004
DALYs (Disability-Adjusted Life Years),Latvia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2010,298.10992015367003,395.97465330073,198.4398349311
DALYs (Disability-Adjusted Life Years),Latvia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2011,274.44014388174,361.4188583843,188.06019809424998
DALYs (Disability-Adjusted Life Years),Latvia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2012,252.57823169447,330.93558263085,175.13859971509
DALYs (Disability-Adjusted Life Years),Latvia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2013,234.79548086674998,309.06782229244004,163.42308289746
DALYs (Disability-Adjusted Life Years),Latvia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2014,210.46552263378,278.14681163409,141.929872028
DALYs (Disability-Adjusted Life Years),Latvia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2015,196.99012502515,264.29667855139996,133.73894600218
DALYs (Disability-Adjusted Life Years),Latvia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2016,194.72630484718,260.84223787704,136.8246069555
DALYs (Disability-Adjusted Life Years),Latvia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2017,190.22508277878998,250.31052595787,134.57594953666
DALYs (Disability-Adjusted Life Years),Latvia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2018,181.85076730166,241.91901179453998,126.82561332447
DALYs (Disability-Adjusted Life Years),Latvia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2019,164.54424501481,225.54215813442,112.55943669966
DALYs (Disability-Adjusted Life Years),Czechia,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2010,612.5985889381,767.8073712962399,452.4035046463
DALYs (Disability-Adjusted Life Years),Czechia,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2011,595.82114257121,749.62212142561,443.78251009797
DALYs (Disability-Adjusted Life Years),Czechia,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2012,561.73231687798,705.32462159223,416.16643445960995
DALYs (Disability-Adjusted Life Years),Czechia,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2013,521.87452786323,662.2045886987,383.55816964546
DALYs (Disability-Adjusted Life Years),Czechia,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2014,470.25710715282,597.5535780814901,343.1309957698
DALYs (Disability-Adjusted Life Years),Czechia,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2015,442.85053131416,566.52618424968,324.50388933452
DALYs (Disability-Adjusted Life Years),Czechia,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2016,398.39947891242,509.87037274689,290.8411108916
DALYs (Disability-Adjusted Life Years),Czechia,Both,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2017,361.97795792265003,469.02113114032,263.23059623353004
